Postaja,Regija,Leto,Mesec,Snov,Vrednost
hrastnik,Zasavska,2014,Maj,SO2,4.0
vnajnarje,Osrednjeslovenska,2014,Maj,SO2,7.0
sostanj,Savinjska,2014,Maj,SO2,3.0
topolsica,Savinjska,2014,Maj,SO2,1.0
zavodnje,Savinjska,2014,Maj,SO2,2.0
veliki vrh,Savinjska,2014,Maj,SO2,4.0
graska gora,Koroška,2014,Maj,SO2,3.0
velenje,Savinjska,2014,Maj,SO2,1.0
pesje,Posavska,2014,Maj,SO2,4.0
skale,Savinjska,2014,Maj,SO2,8.0
kovk,Zasavska,2014,Maj,SO2,8.0
dobovec,Zasavska,2014,Maj,SO2,6.0
kum,Zasavska,2014,Maj,SO2,3.0
ravenska vas,Zasavska,2014,Maj,SO2,3.0
sv. mohor,Savinjska,2014,Maj,SO2,4.0
lj center,Osrednjeslovenska,2014,Maj,SO2,4.0
amp gaji,Savinjska,2014,Maj,SO2,6.0
zelena trava,Zasavska,2014,Maj,SO2,3.0
ljubljana bezigrad,Osrednjeslovenska,2014,Maj,NO2,16.0
maribor,Podravska,2014,Maj,NO2,28.0
celje,Savinjska,2014,Maj,NO2,22.0
murska sobota-rakican,Pomurska,2014,Maj,NO2,8.0
nova gorica,Goriška,2014,Maj,NO2,17.0
trbovlje,Zasavska,2014,Maj,NO2,12.0
zagorje,Zasavska,2014,Maj,NO2,13.0
koper,Obalno-kraška,2014,Maj,NO2,14.0
vrbanski plato,Podravska,2014,Maj,NO2,8.0
vnajnarje,Osrednjeslovenska,2014,Maj,NO2,5.0
zavodnje,Savinjska,2014,Maj,NO2,4.0
skale,Savinjska,2014,Maj,NO2,5.0
kovk,Zasavska,2014,Maj,NO2,5.0
dobovec,Zasavska,2014,Maj,NO2,13.0
sv. mohor,Savinjska,2014,Maj,NO2,4.0
lj center,Osrednjeslovenska,2014,Maj,NO2,34.0
amp gaji,Savinjska,2014,Maj,NO2,17.0
zelena trava,Zasavska,2014,Maj,NO2,7.0
ljubljana bezigrad,Osrednjeslovenska,2014,Maj,NOX,62.0
maribor,Podravska,2014,Maj,NOX,96.0
celje,Savinjska,2014,Maj,NOX,85.0
murska sobota-rakican,Pomurska,2014,Maj,NOX,60.0
nova gorica,Goriška,2014,Maj,NOX,67.0
trbovlje,Zasavska,2014,Maj,NOX,52.0
zagorje,Zasavska,2014,Maj,NOX,57.0
koper,Obalno-kraška,2014,Maj,NOX,62.0
mb vrbanski,Podravska,2014,Maj,NOX,46.0
vnajnarje,Osrednjeslovenska,2014,Maj,NOX,17.0
zavodnje,Savinjska,2014,Maj,NOX,38.0
skale,Savinjska,2014,Maj,NOX,78.0
kovk,Zasavska,2014,Maj,NOX,34.0
dobovec,Zasavska,2014,Maj,NOX,53.0
sv. mohor,Savinjska,2014,Maj,NOX,18.0
lj center,Osrednjeslovenska,2014,Maj,NOX,100.0
amp gaji,Savinjska,2014,Maj,NOX,51.0
zelena trava,Zasavska,2014,Maj,NOX,26.0
lj bezigrad,Osrednjeslovenska,2014,Jun,PM10,14.0
maribor,Podravska,2014,Jun,PM10,19.0
celje,Savinjska,2014,Jun,PM10,18.0
ms rakican,Pomurska,2014,Jun,PM10,17.0
nova gorica,Goriška,2014,Jun,PM10,15.0
trbovlje,Zasavska,2014,Jun,PM10,19.0
zagorje,Zasavska,2014,Jun,PM10,18.0
hrastnik,Zasavska,2014,Jun,PM10,15.0
koper,Obalno-kraška,2014,Jun,PM10,16.0
iskrba,Jugovzhodna Slovenija,2014,Jun,PM10,11.0
zerjav,Koroška,2014,Jun,PM10,17.0
lj biotehniska fakulteta,Osrednjeslovenska,2014,Jun,PM10,18.0
kranj,Gorenjska,2014,Jun,PM10,13.0
novo mesto,Jugovzhodna Slovenija,2014,Jun,PM10,13.0
velenje,Savinjska,2014,Jun,PM10,15.0
vrbanski plato,Podravska,2014,Jun,PM10,14.0
vnajnarje,Osrednjeslovenska,2014,Jun,PM10,18.0
pesje,Posavska,2014,Jun,PM10,21.0
skale,Savinjska,2014,Jun,PM10,15.0
sostanj,Savinjska,2014,Jun,PM10,10.0
prapretno,Zasavska,2014,Jun,PM10,18.0
kovk,Zasavska,2014,Jun,PM10,12.0
dobovec,Zasavska,2014,Jun,PM10,11.0
lj center,Osrednjeslovenska,2014,Jun,PM10,28.0
amp gaji,Savinjska,2014,Jun,PM10,21.0
zelena trava,Zasavska,2014,Jun,PM10,13.0
ljubljana bezigrad,Osrednjeslovenska,2014,Jun,SO2,4.0
celje,Savinjska,2014,Jun,SO2,2.0
trbovlje,Zasavska,2014,Jun,SO2,3.0
zagorje,Zasavska,2014,Jun,SO2,4.0
hrastnik,Zasavska,2014,Jun,SO2,3.0
vnajnarje,Osrednjeslovenska,2014,Jun,SO2,6.0
sostanj,Savinjska,2014,Jun,SO2,2.0
topolsica,Savinjska,2014,Jun,SO2,4.0
zavodnje,Savinjska,2014,Jun,SO2,3.0
veliki vrh,Savinjska,2014,Jun,SO2,2.0
graska gora,Koroška,2014,Jun,SO2,4.0
velenje,Savinjska,2014,Jun,SO2,2.0
pesje,Posavska,2014,Jun,SO2,4.0
skale,Savinjska,2014,Jun,SO2,7.0
kovk,Zasavska,2014,Jun,SO2,7.0
dobovec,Zasavska,2014,Jun,SO2,9.0
kum,Zasavska,2014,Jun,SO2,2.0
ravenska vas,Zasavska,2014,Jun,SO2,4.0
sv. mohor,Savinjska,2014,Jun,SO2,5.0
lj center,Osrednjeslovenska,2014,Jun,SO2,1.0
amp gaji,Savinjska,2014,Jun,SO2,6.0
zelena trava,Zasavska,2014,Jun,SO2,3.0
ljubljana bezigrad,Osrednjeslovenska,2014,Jun,NO2,18.0
maribor,Podravska,2014,Jun,NO2,30.0
celje,Savinjska,2014,Jun,NO2,24.0
murska sobota-rakican,Pomurska,2014,Jun,NO2,8.0
nova gorica,Goriška,2014,Jun,NO2,15.0
trbovlje,Zasavska,2014,Jun,NO2,14.0
zagorje,Zasavska,2014,Jun,NO2,12.0
koper,Obalno-kraška,2014,Jun,NO2,14.0
vrbanski plato,Podravska,2014,Jun,NO2,7.0
vnajnarje,Osrednjeslovenska,2014,Jun,NO2,6.0
zavodnje,Savinjska,2014,Jun,NO2,5.0
skale,Savinjska,2014,Jun,NO2,5.0
kovk,Zasavska,2014,Jun,NO2,5.0
dobovec,Zasavska,2014,Jun,NO2,11.0
sv. mohor,Savinjska,2014,Jun,NO2,6.0
lj center,Osrednjeslovenska,2014,Jun,NO2,35.0
amp gaji,Savinjska,2014,Jun,NO2,17.0
zelena trava,Zasavska,2014,Jun,NO2,10.0
ljubljana bezigrad,Osrednjeslovenska,2014,Jun,NOX,81.0
maribor,Podravska,2014,Jun,NOX,99.0
celje,Savinjska,2014,Jun,NOX,79.0
murska sobota-rakican,Pomurska,2014,Jun,NOX,36.0
nova gorica,Goriška,2014,Jun,NOX,61.0
trbovlje,Zasavska,2014,Jun,NOX,56.0
zagorje,Zasavska,2014,Jun,NOX,40.0
koper,Obalno-kraška,2014,Jun,NOX,53.0
mb vrbanski,Podravska,2014,Jun,NOX,31.0
vnajnarje,Osrednjeslovenska,2014,Jun,NOX,19.0
zavodnje,Savinjska,2014,Jun,NOX,29.0
skale,Savinjska,2014,Jun,NOX,74.0
kovk,Zasavska,2014,Jun,NOX,34.0
dobovec,Zasavska,2014,Jun,NOX,54.0
sv. mohor,Savinjska,2014,Jun,NOX,19.0
lj center,Osrednjeslovenska,2014,Jun,NOX,96.0
amp gaji,Savinjska,2014,Jun,NOX,49.0
zelena trava,Zasavska,2014,Jun,NOX,55.0
lj bezigrad,Osrednjeslovenska,2014,Jul,PM10,14.0
maribor,Podravska,2014,Jul,PM10,18.0
celje,Savinjska,2014,Jul,PM10,15.0
ms rakican,Pomurska,2014,Jul,PM10,15.0
nova gorica,Goriška,2014,Jul,PM10,12.0
trbovlje,Zasavska,2014,Jul,PM10,15.0
zagorje,Zasavska,2014,Jul,PM10,17.0
hrastnik,Zasavska,2014,Jul,PM10,14.0
koper,Obalno-kraška,2014,Jul,PM10,14.0
iskrba,Jugovzhodna Slovenija,2014,Jul,PM10,11.0
zerjav,Koroška,2014,Jul,PM10,16.0
lj biotehniska fakulteta,Osrednjeslovenska,2014,Jul,PM10,16.0
kranj,Gorenjska,2014,Jul,PM10,12.0
novo mesto,Jugovzhodna Slovenija,2014,Jul,PM10,14.0
velenje,Savinjska,2014,Jul,PM10,13.0
vrbanski plato,Podravska,2014,Jul,PM10,15.0
vnajnarje,Osrednjeslovenska,2014,Jul,PM10,18.0
pesje,Posavska,2014,Jul,PM10,20.0
skale,Savinjska,2014,Jul,PM10,13.0
sostanj,Savinjska,2014,Jul,PM10,10.0
prapretno,Zasavska,2014,Jul,PM10,17.0
kovk,Zasavska,2014,Jul,PM10,10.0
dobovec,Zasavska,2014,Jul,PM10,9.0
lj center,Osrednjeslovenska,2014,Jul,PM10,30.0
amp gaji,Savinjska,2014,Jul,PM10,20.0
zelena trava,Zasavska,2014,Jul,PM10,12.0
ljubljana bezigrad,Osrednjeslovenska,2014,Jul,SO2,2.0
celje,Savinjska,2014,Jul,SO2,1.0
trbovlje,Zasavska,2014,Jul,SO2,3.0
zagorje,Zasavska,2014,Jul,SO2,4.0
hrastnik,Zasavska,2014,Jul,SO2,3.0
vnajnarje,Osrednjeslovenska,2014,Jul,SO2,6.0
sostanj,Savinjska,2014,Jul,SO2,4.0
topolsica,Savinjska,2014,Jul,SO2,4.0
zavodnje,Savinjska,2014,Jul,SO2,2.0
veliki vrh,Savinjska,2014,Jul,SO2,5.0
graska gora,Koroška,2014,Jul,SO2,1.0
velenje,Savinjska,2014,Jul,SO2,2.0
pesje,Posavska,2014,Jul,SO2,3.0
skale,Savinjska,2014,Jul,SO2,5.0
kovk,Zasavska,2014,Jul,SO2,8.0
dobovec,Zasavska,2014,Jul,SO2,9.0
kum,Zasavska,2014,Jul,SO2,5.0
ravenska vas,Zasavska,2014,Jul,SO2,9.0
sv. mohor,Savinjska,2014,Jul,SO2,4.0
lj center,Osrednjeslovenska,2014,Jul,SO2,1.0
amp gaji,Savinjska,2014,Jul,SO2,5.0
zelena trava,Zasavska,2014,Jul,SO2,2.0
ljubljana bezigrad,Osrednjeslovenska,2014,Jul,NO2,19.0
maribor,Podravska,2014,Jul,NO2,23.0
celje,Savinjska,2014,Jul,NO2,22.0
murska sobota-rakican,Pomurska,2014,Jul,NO2,7.0
nova gorica,Goriška,2014,Jul,NO2,16.0
trbovlje,Zasavska,2014,Jul,NO2,14.0
zagorje,Zasavska,2014,Jul,NO2,15.0
koper,Obalno-kraška,2014,Jul,NO2,14.0
vrbanski plato,Podravska,2014,Jul,NO2,7.0
vnajnarje,Osrednjeslovenska,2014,Jul,NO2,7.0
zavodnje,Savinjska,2014,Jul,NO2,5.0
skale,Savinjska,2014,Jul,NO2,3.0
kovk,Zasavska,2014,Jul,NO2,9.0
dobovec,Zasavska,2014,Jul,NO2,10.0
sv. mohor,Savinjska,2014,Jul,NO2,6.0
lj center,Osrednjeslovenska,2014,Jul,NO2,33.0
amp gaji,Savinjska,2014,Jul,NO2,14.0
zelena trava,Zasavska,2014,Jul,NO2,15.0
ljubljana bezigrad,Osrednjeslovenska,2014,Jul,NOX,65.0
maribor,Podravska,2014,Jul,NOX,78.0
celje,Savinjska,2014,Jul,NOX,74.0
murska sobota-rakican,Pomurska,2014,Jul,NOX,32.0
nova gorica,Goriška,2014,Jul,NOX,59.0
trbovlje,Zasavska,2014,Jul,NOX,45.0
zagorje,Zasavska,2014,Jul,NOX,48.0
koper,Obalno-kraška,2014,Jul,NOX,58.0
mb vrbanski,Podravska,2014,Jul,NOX,29.0
vnajnarje,Osrednjeslovenska,2014,Jul,NOX,32.0
zavodnje,Savinjska,2014,Jul,NOX,51.0
skale,Savinjska,2014,Jul,NOX,49.0
kovk,Zasavska,2014,Jul,NOX,42.0
dobovec,Zasavska,2014,Jul,NOX,46.0
sv. mohor,Savinjska,2014,Jul,NOX,22.0
lj center,Osrednjeslovenska,2014,Jul,NOX,90.0
amp gaji,Savinjska,2014,Jul,NOX,41.0
zelena trava,Zasavska,2014,Jul,NOX,90.0
lj bezigrad,Osrednjeslovenska,2014,Avg,PM10,12.0
maribor,Podravska,2014,Avg,PM10,16.0
celje,Savinjska,2014,Avg,PM10,14.0
ms rakican,Pomurska,2014,Avg,PM10,12.0
nova gorica,Goriška,2014,Avg,PM10,12.0
trbovlje,Zasavska,2014,Avg,PM10,13.0
zagorje,Zasavska,2014,Avg,PM10,16.0
hrastnik,Zasavska,2014,Avg,PM10,12.0
koper,Obalno-kraška,2014,Avg,PM10,12.0
iskrba,Jugovzhodna Slovenija,2014,Avg,PM10,10.0
zerjav,Koroška,2014,Avg,PM10,15.0
lj biotehniska fakulteta,Osrednjeslovenska,2014,Avg,PM10,13.0
kranj,Gorenjska,2014,Avg,PM10,11.0
novo mesto,Jugovzhodna Slovenija,2014,Avg,PM10,12.0
velenje,Savinjska,2014,Avg,PM10,12.0
vrbanski plato,Podravska,2014,Avg,PM10,12.0
vnajnarje,Osrednjeslovenska,2014,Avg,PM10,15.0
pesje,Posavska,2014,Avg,PM10,19.0
skale,Savinjska,2014,Avg,PM10,12.0
sostanj,Savinjska,2014,Avg,PM10,10.0
prapretno,Zasavska,2014,Avg,PM10,14.0
kovk,Zasavska,2014,Avg,PM10,10.0
dobovec,Zasavska,2014,Avg,PM10,7.0
lj center,Osrednjeslovenska,2014,Avg,PM10,27.0
amp gaji,Savinjska,2014,Avg,PM10,19.0
zelena trava,Zasavska,2014,Avg,PM10,11.0
ljubljana bezigrad,Osrednjeslovenska,2014,Avg,SO2,3.0
celje,Savinjska,2014,Avg,SO2,1.0
trbovlje,Zasavska,2014,Avg,SO2,3.0
zagorje,Zasavska,2014,Avg,SO2,5.0
hrastnik,Zasavska,2014,Avg,SO2,2.0
vnajnarje,Osrednjeslovenska,2014,Avg,SO2,4.0
sostanj,Savinjska,2014,Avg,SO2,3.0
topolsica,Savinjska,2014,Avg,SO2,2.0
zavodnje,Savinjska,2014,Avg,SO2,6.0
veliki vrh,Savinjska,2014,Avg,SO2,3.0
graska gora,Koroška,2014,Avg,SO2,1.0
velenje,Savinjska,2014,Avg,SO2,3.0
pesje,Posavska,2014,Avg,SO2,5.0
skale,Savinjska,2014,Avg,SO2,9.0
kovk,Zasavska,2014,Avg,SO2,2.0
dobovec,Zasavska,2014,Avg,SO2,8.0
kum,Zasavska,2014,Avg,SO2,2.0
ravenska vas,Zasavska,2014,Avg,SO2,9.0
sv. mohor,Savinjska,2014,Avg,SO2,4.0
lj center,Osrednjeslovenska,2014,Avg,SO2,1.0
amp gaji,Savinjska,2014,Avg,SO2,3.0
zelena trava,Zasavska,2014,Avg,SO2,3.0
ljubljana bezigrad,Osrednjeslovenska,2014,Avg,NO2,16.0
maribor,Podravska,2014,Avg,NO2,23.0
celje,Savinjska,2014,Avg,NO2,21.0
murska sobota-rakican,Pomurska,2014,Avg,NO2,6.0
nova gorica,Goriška,2014,Avg,NO2,15.0
trbovlje,Zasavska,2014,Avg,NO2,11.0
zagorje,Zasavska,2014,Avg,NO2,12.0
koper,Obalno-kraška,2014,Avg,NO2,11.0
vrbanski plato,Podravska,2014,Avg,NO2,7.0
vnajnarje,Osrednjeslovenska,2014,Avg,NO2,4.0
zavodnje,Savinjska,2014,Avg,NO2,6.0
skale,Savinjska,2014,Avg,NO2,5.0
kovk,Zasavska,2014,Avg,NO2,5.0
dobovec,Zasavska,2014,Avg,NO2,6.0
sv. mohor,Savinjska,2014,Avg,NO2,5.0
lj center,Osrednjeslovenska,2014,Avg,NO2,34.0
amp gaji,Savinjska,2014,Avg,NO2,15.0
zelena trava,Zasavska,2014,Avg,NO2,9.0
ljubljana bezigrad,Osrednjeslovenska,2014,Avg,NOX,63.0
maribor,Podravska,2014,Avg,NOX,72.0
celje,Savinjska,2014,Avg,NOX,70.0
murska sobota-rakican,Pomurska,2014,Avg,NOX,34.0
nova gorica,Goriška,2014,Avg,NOX,55.0
trbovlje,Zasavska,2014,Avg,NOX,45.0
zagorje,Zasavska,2014,Avg,NOX,45.0
koper,Obalno-kraška,2014,Avg,NOX,48.0
mb vrbanski,Podravska,2014,Avg,NOX,31.0
vnajnarje,Osrednjeslovenska,2014,Avg,NOX,19.0
zavodnje,Savinjska,2014,Avg,NOX,48.0
skale,Savinjska,2014,Avg,NOX,52.0
kovk,Zasavska,2014,Avg,NOX,59.0
dobovec,Zasavska,2014,Avg,NOX,27.0
sv. mohor,Savinjska,2014,Avg,NOX,24.0
lj center,Osrednjeslovenska,2014,Avg,NOX,91.0
amp gaji,Savinjska,2014,Avg,NOX,55.0
zelena trava,Zasavska,2014,Avg,NOX,58.0
lj bezigrad,Osrednjeslovenska,2014,Sep,PM10,16.0
maribor,Podravska,2014,Sep,PM10,21.0
celje,Savinjska,2014,Sep,PM10,17.0
ms rakican,Pomurska,2014,Sep,PM10,17.0
nova gorica,Goriška,2014,Sep,PM10,16.0
trbovlje,Zasavska,2014,Sep,PM10,16.0
zagorje,Zasavska,2014,Sep,PM10,20.0
hrastnik,Zasavska,2014,Sep,PM10,15.0
koper,Obalno-kraška,2014,Sep,PM10,16.0
iskrba,Jugovzhodna Slovenija,2014,Sep,PM10,13.0
zerjav,Koroška,2014,Sep,PM10,19.0
lj biotehniska fakulteta,Osrednjeslovenska,2014,Sep,PM10,18.0
kranj,Gorenjska,2014,Sep,PM10,18.0
novo mesto,Jugovzhodna Slovenija,2014,Sep,PM10,15.0
velenje,Savinjska,2014,Sep,PM10,14.0
vrbanski plato,Podravska,2014,Sep,PM10,14.0
vnajnarje,Osrednjeslovenska,2014,Sep,PM10,18.0
pesje,Posavska,2014,Sep,PM10,20.0
skale,Savinjska,2014,Sep,PM10,14.0
sostanj,Savinjska,2014,Sep,PM10,12.0
prapretno,Zasavska,2014,Sep,PM10,17.0
kovk,Zasavska,2014,Sep,PM10,11.0
dobovec,Zasavska,2014,Sep,PM10,10.0
lj center,Osrednjeslovenska,2014,Sep,PM10,31.0
amp gaji,Savinjska,2014,Sep,PM10,20.0
zelena trava,Zasavska,2014,Sep,PM10,11.0
ljubljana bezigrad,Osrednjeslovenska,2014,Sep,SO2,3.0
celje,Savinjska,2014,Sep,SO2,4.0
trbovlje,Zasavska,2014,Sep,SO2,3.0
zagorje,Zasavska,2014,Sep,SO2,7.0
hrastnik,Zasavska,2014,Sep,SO2,3.0
vnajnarje,Osrednjeslovenska,2014,Sep,SO2,6.0
sostanj,Savinjska,2014,Sep,SO2,3.0
topolsica,Savinjska,2014,Sep,SO2,0.0
zavodnje,Savinjska,2014,Sep,SO2,4.0
veliki vrh,Savinjska,2014,Sep,SO2,5.0
graska gora,Koroška,2014,Sep,SO2,2.0
velenje,Savinjska,2014,Sep,SO2,4.0
pesje,Posavska,2014,Sep,SO2,5.0
skale,Savinjska,2014,Sep,SO2,8.0
kovk,Zasavska,2014,Sep,SO2,6.0
dobovec,Zasavska,2014,Sep,SO2,6.0
kum,Zasavska,2014,Sep,SO2,2.0
ravenska vas,Zasavska,2014,Sep,SO2,7.0
sv. mohor,Savinjska,2014,Sep,SO2,5.0
lj center,Osrednjeslovenska,2014,Sep,SO2,3.0
amp gaji,Savinjska,2014,Sep,SO2,3.0
zelena trava,Zasavska,2014,Sep,SO2,6.0
ljubljana bezigrad,Osrednjeslovenska,2014,Sep,NO2,24.0
maribor,Podravska,2014,Sep,NO2,25.0
celje,Savinjska,2014,Sep,NO2,25.0
murska sobota-rakican,Pomurska,2014,Sep,NO2,10.0
nova gorica,Goriška,2014,Sep,NO2,16.0
trbovlje,Zasavska,2014,Sep,NO2,14.0
zagorje,Zasavska,2014,Sep,NO2,16.0
koper,Obalno-kraška,2014,Sep,NO2,16.0
vrbanski plato,Podravska,2014,Sep,NO2,8.0
vnajnarje,Osrednjeslovenska,2014,Sep,NO2,5.0
zavodnje,Savinjska,2014,Sep,NO2,5.0
skale,Savinjska,2014,Sep,NO2,4.0
kovk,Zasavska,2014,Sep,NO2,6.0
dobovec,Zasavska,2014,Sep,NO2,4.0
sv. mohor,Savinjska,2014,Sep,NO2,6.0
lj center,Osrednjeslovenska,2014,Sep,NO2,40.0
amp gaji,Savinjska,2014,Sep,NO2,20.0
zelena trava,Zasavska,2014,Sep,NO2,11.0
ljubljana bezigrad,Osrednjeslovenska,2014,Sep,NOX,65.0
maribor,Podravska,2014,Sep,NOX,93.0
celje,Savinjska,2014,Sep,NOX,85.0
murska sobota-rakican,Pomurska,2014,Sep,NOX,42.0
nova gorica,Goriška,2014,Sep,NOX,64.0
trbovlje,Zasavska,2014,Sep,NOX,48.0
zagorje,Zasavska,2014,Sep,NOX,49.0
koper,Obalno-kraška,2014,Sep,NOX,48.0
mb vrbanski,Podravska,2014,Sep,NOX,37.0
vnajnarje,Osrednjeslovenska,2014,Sep,NOX,27.0
zavodnje,Savinjska,2014,Sep,NOX,78.0
skale,Savinjska,2014,Sep,NOX,54.0
kovk,Zasavska,2014,Sep,NOX,42.0
dobovec,Zasavska,2014,Sep,NOX,36.0
sv. mohor,Savinjska,2014,Sep,NOX,21.0
lj center,Osrednjeslovenska,2014,Sep,NOX,101.0
amp gaji,Savinjska,2014,Sep,NOX,54.0
zelena trava,Zasavska,2014,Sep,NOX,47.0
lj bezigrad,Osrednjeslovenska,2014,Okt,PM10,27.0
maribor,Podravska,2014,Okt,PM10,31.0
celje,Savinjska,2014,Okt,PM10,28.0
ms rakican,Pomurska,2014,Okt,PM10,29.0
nova gorica,Goriška,2014,Okt,PM10,22.0
trbovlje,Zasavska,2014,Okt,PM10,27.0
zagorje,Zasavska,2014,Okt,PM10,28.0
hrastnik,Zasavska,2014,Okt,PM10,22.0
koper,Obalno-kraška,2014,Okt,PM10,17.0
iskrba,Jugovzhodna Slovenija,2014,Okt,PM10,13.0
zerjav,Koroška,2014,Okt,PM10,21.0
lj biotehniska fakulteta,Osrednjeslovenska,2014,Okt,PM10,23.0
kranj,Gorenjska,2014,Okt,PM10,23.0
novo mesto,Jugovzhodna Slovenija,2014,Okt,PM10,24.0
velenje,Savinjska,2014,Okt,PM10,21.0
vrbanski plato,Podravska,2014,Okt,PM10,20.0
vnajnarje,Osrednjeslovenska,2014,Okt,PM10,14.0
pesje,Posavska,2014,Okt,PM10,29.0
skale,Savinjska,2014,Okt,PM10,18.0
sostanj,Savinjska,2014,Okt,PM10,16.0
prapretno,Zasavska,2014,Okt,PM10,21.0
kovk,Zasavska,2014,Okt,PM10,14.0
dobovec,Zasavska,2014,Okt,PM10,12.0
lj center,Osrednjeslovenska,2014,Okt,PM10,37.0
amp gaji,Savinjska,2014,Okt,PM10,30.0
zelena trava,Zasavska,2014,Okt,PM10,17.0
ljubljana bezigrad,Osrednjeslovenska,2014,Okt,SO2,4.0
celje,Savinjska,2014,Okt,SO2,6.0
trbovlje,Zasavska,2014,Okt,SO2,3.0
zagorje,Zasavska,2014,Okt,SO2,5.0
hrastnik,Zasavska,2014,Okt,SO2,3.0
vnajnarje,Osrednjeslovenska,2014,Okt,SO2,5.0
sostanj,Savinjska,2014,Okt,SO2,8.0
topolsica,Savinjska,2014,Okt,SO2,5.0
zavodnje,Savinjska,2014,Okt,SO2,4.0
veliki vrh,Savinjska,2014,Okt,SO2,2.0
graska gora,Koroška,2014,Okt,SO2,2.0
velenje,Savinjska,2014,Okt,SO2,4.0
pesje,Posavska,2014,Okt,SO2,5.0
skale,Savinjska,2014,Okt,SO2,10.0
kovk,Zasavska,2014,Okt,SO2,5.0
dobovec,Zasavska,2014,Okt,SO2,7.0
kum,Zasavska,2014,Okt,SO2,4.0
ravenska vas,Zasavska,2014,Okt,SO2,7.0
sv. mohor,Savinjska,2014,Okt,SO2,4.0
lj center,Osrednjeslovenska,2014,Okt,SO2,3.0
amp gaji,Savinjska,2014,Okt,SO2,4.0
zelena trava,Zasavska,2014,Okt,SO2,2.0
ljubljana bezigrad,Osrednjeslovenska,2014,Okt,NO2,29.0
maribor,Podravska,2014,Okt,NO2,32.0
celje,Savinjska,2014,Okt,NO2,28.0
murska sobota-rakican,Pomurska,2014,Okt,NO2,15.0
nova gorica,Goriška,2014,Okt,NO2,16.0
trbovlje,Zasavska,2014,Okt,NO2,18.0
zagorje,Zasavska,2014,Okt,NO2,19.0
koper,Obalno-kraška,2014,Okt,NO2,13.0
vrbanski plato,Podravska,2014,Okt,NO2,12.0
vnajnarje,Osrednjeslovenska,2014,Okt,NO2,5.0
zavodnje,Savinjska,2014,Okt,NO2,8.0
skale,Savinjska,2014,Okt,NO2,9.0
kovk,Zasavska,2014,Okt,NO2,7.0
dobovec,Zasavska,2014,Okt,NO2,4.0
sv. mohor,Savinjska,2014,Okt,NO2,6.0
lj center,Osrednjeslovenska,2014,Okt,NO2,42.0
amp gaji,Savinjska,2014,Okt,NO2,23.0
zelena trava,Zasavska,2014,Okt,NO2,15.0
ljubljana bezigrad,Osrednjeslovenska,2014,Okt,NOX,82.0
maribor,Podravska,2014,Okt,NOX,87.0
celje,Savinjska,2014,Okt,NOX,81.0
murska sobota-rakican,Pomurska,2014,Okt,NOX,70.0
nova gorica,Goriška,2014,Okt,NOX,52.0
trbovlje,Zasavska,2014,Okt,NOX,65.0
zagorje,Zasavska,2014,Okt,NOX,54.0
koper,Obalno-kraška,2014,Okt,NOX,58.0
mb vrbanski,Podravska,2014,Okt,NOX,55.0
vnajnarje,Osrednjeslovenska,2014,Okt,NOX,47.0
zavodnje,Savinjska,2014,Okt,NOX,59.0
skale,Savinjska,2014,Okt,NOX,45.0
kovk,Zasavska,2014,Okt,NOX,49.0
dobovec,Zasavska,2014,Okt,NOX,16.0
sv. mohor,Savinjska,2014,Okt,NOX,31.0
lj center,Osrednjeslovenska,2014,Okt,NOX,105.0
amp gaji,Savinjska,2014,Okt,NOX,72.0
zelena trava,Zasavska,2014,Okt,NOX,53.0
lj bezigrad,Osrednjeslovenska,2014,Nov,PM10,28.0
maribor,Podravska,2014,Nov,PM10,37.0
celje,Savinjska,2014,Nov,PM10,39.0
ms rakican,Pomurska,2014,Nov,PM10,38.0
nova gorica,Goriška,2014,Nov,PM10,23.0
trbovlje,Zasavska,2014,Nov,PM10,37.0
zagorje,Zasavska,2014,Nov,PM10,41.0
hrastnik,Zasavska,2014,Nov,PM10,29.0
koper,Obalno-kraška,2014,Nov,PM10,22.0
iskrba,Jugovzhodna Slovenija,2014,Nov,PM10,13.0
zerjav,Koroška,2014,Nov,PM10,22.0
lj biotehniska fakulteta,Osrednjeslovenska,2014,Nov,PM10,28.0
kranj,Gorenjska,2014,Nov,PM10,30.0
novo mesto,Jugovzhodna Slovenija,2014,Nov,PM10,32.0
velenje,Savinjska,2014,Nov,PM10,25.0
vrbanski plato,Podravska,2014,Nov,PM10,26.0
vnajnarje,Osrednjeslovenska,2014,Nov,PM10,14.0
pesje,Posavska,2014,Nov,PM10,28.0
skale,Savinjska,2014,Nov,PM10,19.0
sostanj,Savinjska,2014,Nov,PM10,18.0
prapretno,Zasavska,2014,Nov,PM10,23.0
kovk,Zasavska,2014,Nov,PM10,13.0
dobovec,Zasavska,2014,Nov,PM10,11.0
lj center,Osrednjeslovenska,2014,Nov,PM10,44.0
amp gaji,Savinjska,2014,Nov,PM10,37.0
zelena trava,Zasavska,2014,Nov,PM10,20.0
ljubljana bezigrad,Osrednjeslovenska,2014,Nov,SO2,4.0
celje,Savinjska,2014,Nov,SO2,3.0
trbovlje,Zasavska,2014,Nov,SO2,5.0
zagorje,Zasavska,2014,Nov,SO2,6.0
hrastnik,Zasavska,2014,Nov,SO2,4.0
vnajnarje,Osrednjeslovenska,2014,Nov,SO2,4.0
sostanj,Savinjska,2014,Nov,SO2,7.0
topolsica,Savinjska,2014,Nov,SO2,1.0
