Postaja,Regija,Datum,SO2,NO2
veliki vrh,Savinjska,1999-02-28,882.0,
veliki vrh,Savinjska,1999-03-31,888.0,
veliki vrh,Savinjska,1999-04-30,1219.0,
veliki vrh,Savinjska,1999-05-31,1033.0,
veliki vrh,Savinjska,1999-06-30,631.0,
veliki vrh,Savinjska,1999-07-31,815.0,
veliki vrh,Savinjska,1999-08-31,973.0,
veliki vrh,Savinjska,1999-09-30,1613.0,
veliki vrh,Savinjska,1999-10-31,1266.0,
veliki vrh,Savinjska,1999-11-30,1180.0,
veliki vrh,Savinjska,1999-12-31,1223.0,
veliki vrh,Savinjska,2000-01-31,1400.0,
veliki vrh,Savinjska,2000-02-29,1039.0,
veliki vrh,Savinjska,2000-03-31,1196.0,
veliki vrh,Savinjska,2000-04-30,1033.0,
veliki vrh,Savinjska,2000-05-31,915.0,
veliki vrh,Savinjska,2000-06-30,1687.0,
veliki vrh,Savinjska,2000-07-31,779.0,
veliki vrh,Savinjska,2000-08-31,1090.0,
veliki vrh,Savinjska,2000-09-30,906.0,
veliki vrh,Savinjska,2000-10-31,701.0,
veliki vrh,Savinjska,2000-11-30,983.0,
veliki vrh,Savinjska,2000-12-31,685.0,
veliki vrh,Savinjska,2001-01-31,942.0,
veliki vrh,Savinjska,2001-02-28,961.0,
veliki vrh,Savinjska,2001-03-31,385.0,
veliki vrh,Savinjska,2001-04-30,747.0,
veliki vrh,Savinjska,2001-05-31,1055.0,
veliki vrh,Savinjska,2001-06-30,910.0,
veliki vrh,Savinjska,2001-07-31,802.0,
veliki vrh,Savinjska,2001-08-31,1216.0,
veliki vrh,Savinjska,2001-09-30,1569.0,
veliki vrh,Savinjska,2001-10-31,1185.0,
veliki vrh,Savinjska,2001-11-30,813.0,
veliki vrh,Savinjska,2001-12-31,1070.0,
veliki vrh,Savinjska,2002-01-31,1450.0,
veliki vrh,Savinjska,2002-02-28,1015.0,
veliki vrh,Savinjska,2002-03-31,928.0,
veliki vrh,Savinjska,2002-04-30,888.0,
veliki vrh,Savinjska,2002-05-31,740.0,
veliki vrh,Savinjska,2002-06-30,1250.0,
veliki vrh,Savinjska,2002-07-31,1411.0,
veliki vrh,Savinjska,2002-08-31,1079.0,
veliki vrh,Savinjska,2002-09-30,803.0,
veliki vrh,Savinjska,2002-10-31,946.0,
veliki vrh,Savinjska,2002-11-30,882.0,
veliki vrh,Savinjska,2002-12-31,397.0,
veliki vrh,Savinjska,2003-01-31,1006.0,
veliki vrh,Savinjska,2003-02-28,1002.0,
veliki vrh,Savinjska,2003-03-31,1190.0,
veliki vrh,Savinjska,2003-04-30,797.0,
veliki vrh,Savinjska,2003-05-31,890.0,
veliki vrh,Savinjska,2003-06-30,787.0,
veliki vrh,Savinjska,2003-07-31,746.0,
veliki vrh,Savinjska,2003-08-31,1051.0,
veliki vrh,Savinjska,2003-09-30,1320.0,
veliki vrh,Savinjska,2003-10-31,653.0,
veliki vrh,Savinjska,2003-11-30,815.0,
veliki vrh,Savinjska,2003-12-31,682.0,
veliki vrh,Savinjska,2004-01-31,1083.0,
veliki vrh,Savinjska,2004-02-29,911.0,
veliki vrh,Savinjska,2004-03-31,619.0,
veliki vrh,Savinjska,2004-04-30,547.0,
veliki vrh,Savinjska,2004-05-31,755.0,
veliki vrh,Savinjska,2004-06-30,597.0,
veliki vrh,Savinjska,2004-07-31,1329.0,
veliki vrh,Savinjska,2004-08-31,541.0,
veliki vrh,Savinjska,2004-09-30,635.0,
veliki vrh,Savinjska,2004-10-31,523.0,
veliki vrh,Savinjska,2004-11-30,675.0,
veliki vrh,Savinjska,2004-12-31,1132.0,
veliki vrh,Savinjska,2005-01-31,562.0,
veliki vrh,Savinjska,2005-02-28,573.0,
veliki vrh,Savinjska,2005-03-31,641.0,
veliki vrh,Savinjska,2005-04-30,589.0,
veliki vrh,Savinjska,2005-05-31,276.0,
veliki vrh,Savinjska,2005-06-30,612.0,
veliki vrh,Savinjska,2005-07-31,642.0,
veliki vrh,Savinjska,2005-08-31,1110.0,
veliki vrh,Savinjska,2005-09-30,585.0,
veliki vrh,Savinjska,2005-10-31,761.0,
veliki vrh,Savinjska,2005-11-30,639.0,
veliki vrh,Savinjska,2005-12-31,721.0,
veliki vrh,Savinjska,2006-01-31,607.0,
veliki vrh,Savinjska,2006-02-28,558.0,
veliki vrh,Savinjska,2006-03-31,240.0,
veliki vrh,Savinjska,2006-04-30,212.0,
veliki vrh,Savinjska,2006-05-31,701.0,
veliki vrh,Savinjska,2006-06-30,605.0,
veliki vrh,Savinjska,2006-07-31,533.0,
veliki vrh,Savinjska,2006-08-31,440.0,
veliki vrh,Savinjska,2006-09-30,771.0,
veliki vrh,Savinjska,2006-10-31,461.0,
veliki vrh,Savinjska,2006-11-30,398.0,
veliki vrh,Savinjska,2006-12-31,353.0,
veliki vrh,Savinjska,2007-01-31,535.0,
veliki vrh,Savinjska,2007-02-28,277.0,
veliki vrh,Savinjska,2007-03-31,203.0,
veliki vrh,Savinjska,2007-04-30,358.0,
veliki vrh,Savinjska,2007-05-31,343.0,
veliki vrh,Savinjska,2007-06-30,306.0,
veliki vrh,Savinjska,2007-07-31,356.0,
veliki vrh,Savinjska,2007-08-31,420.0,
veliki vrh,Savinjska,2007-09-30,207.0,
veliki vrh,Savinjska,2007-10-31,256.0,
veliki vrh,Savinjska,2007-11-30,122.0,
veliki vrh,Savinjska,2007-12-31,91.0,
veliki vrh,Savinjska,2008-01-31,415,
veliki vrh,Savinjska,2008-02-29,160,
veliki vrh,Savinjska,2008-03-31,561,
veliki vrh,Savinjska,2008-04-30,109,
veliki vrh,Savinjska,2008-05-31,193,
veliki vrh,Savinjska,2008-06-30,285,
veliki vrh,Savinjska,2008-07-31,108,
veliki vrh,Savinjska,2008-08-31,272,
veliki vrh,Savinjska,2008-09-30,116,
veliki vrh,Savinjska,2008-10-31,406,
veliki vrh,Savinjska,2008-11-30,303,
veliki vrh,Savinjska,2008-12-31,150,
veliki vrh,Savinjska,2009-01-31,81.0,
veliki vrh,Savinjska,2009-02-28,204.0,
veliki vrh,Savinjska,2009-03-31,135.0,
veliki vrh,Savinjska,2009-04-30,201.0,
veliki vrh,Savinjska,2009-05-31,208.0,
veliki vrh,Savinjska,2009-06-30,71.0,
veliki vrh,Savinjska,2009-07-31,80.0,
veliki vrh,Savinjska,2009-08-31,74.0,
veliki vrh,Savinjska,2009-09-30,188.0,
veliki vrh,Savinjska,2009-10-31,49.0,
veliki vrh,Savinjska,2009-11-30,344.0,
veliki vrh,Savinjska,2009-12-31,200.0,
veliki vrh,Savinjska,2010-01-31,164,
veliki vrh,Savinjska,2010-02-28,157,
veliki vrh,Savinjska,2010-03-31,65,
veliki vrh,Savinjska,2010-04-30,184,
veliki vrh,Savinjska,2010-05-31,131,
veliki vrh,Savinjska,2010-06-30,115,
veliki vrh,Savinjska,2010-07-31,211,
veliki vrh,Savinjska,2010-08-31,94,
veliki vrh,Savinjska,2010-09-30,269,
veliki vrh,Savinjska,2010-10-31,219,
veliki vrh,Savinjska,2010-11-30,47,
veliki vrh,Savinjska,2010-12-31,75,
veliki vrh,Savinjska,2011-01-31,313,
veliki vrh,Savinjska,2011-02-28,464,
veliki vrh,Savinjska,2011-03-31,300,
veliki vrh,Savinjska,2011-04-30,636,
veliki vrh,Savinjska,2011-05-31,128,
veliki vrh,Savinjska,2011-06-30,105,
veliki vrh,Savinjska,2011-07-31,247,
veliki vrh,Savinjska,2011-08-31,231,
veliki vrh,Savinjska,2011-09-30,62,
veliki vrh,Savinjska,2011-10-31,151,
veliki vrh,Savinjska,2011-11-30,121,
veliki vrh,Savinjska,2011-12-31,56,
veliki vrh,Savinjska,2012-01-31,72,
veliki vrh,Savinjska,2012-02-29,248,
veliki vrh,Savinjska,2012-03-31,887,
veliki vrh,Savinjska,2012-04-30,71,
veliki vrh,Savinjska,2012-05-31,139,
veliki vrh,Savinjska,2012-06-30,82,
veliki vrh,Savinjska,2012-07-31,338,
veliki vrh,Savinjska,2012-08-31,46,
veliki vrh,Savinjska,2012-09-30,570,
veliki vrh,Savinjska,2012-10-31,329,
veliki vrh,Savinjska,2012-11-30,47,
veliki vrh,Savinjska,2012-12-31,355,
veliki vrh,Savinjska,2013-01-31,147,
veliki vrh,Savinjska,2013-02-28,58,
veliki vrh,Savinjska,2013-03-31,195,
veliki vrh,Savinjska,2013-04-30,23,
veliki vrh,Savinjska,2013-05-31,70,
veliki vrh,Savinjska,2013-06-30,415,
veliki vrh,Savinjska,2013-07-31,127,
veliki vrh,Savinjska,2013-08-31,163,
veliki vrh,Savinjska,2013-09-30,78,
veliki vrh,Savinjska,2013-10-31,68,
veliki vrh,Savinjska,2013-11-30,70,
veliki vrh,Savinjska,2013-12-31,47,
veliki vrh,Savinjska,2014-01-31,192,
veliki vrh,Savinjska,2014-02-28,46,
veliki vrh,Savinjska,2014-03-31,69,
veliki vrh,Savinjska,2014-04-30,246,
veliki vrh,Savinjska,2014-05-31,45,
veliki vrh,Savinjska,2014-06-30,39,
veliki vrh,Savinjska,2014-07-31,301,
veliki vrh,Savinjska,2014-08-31,61,
veliki vrh,Savinjska,2014-09-30,94,
veliki vrh,Savinjska,2014-10-31,47,
veliki vrh,Savinjska,2014-11-30,27,
veliki vrh,Savinjska,2014-12-31,26,
veliki vrh,Savinjska,2015-01-31,108,
veliki vrh,Savinjska,2015-02-28,87,
veliki vrh,Savinjska,2015-03-31,60,
veliki vrh,Savinjska,2015-04-30,99,
veliki vrh,Savinjska,2015-05-31,25,
veliki vrh,Savinjska,2015-06-30,29,
veliki vrh,Savinjska,2015-07-31,91,
veliki vrh,Savinjska,2015-08-31,143,
veliki vrh,Savinjska,2015-09-30,55,
veliki vrh,Savinjska,2015-10-31,98,
veliki vrh,Savinjska,2015-11-30,12,
veliki vrh,Savinjska,2015-12-31,140,
veliki vrh,Savinjska,2016-01-31,12.0,
veliki vrh,Savinjska,2016-02-29,11.0,
veliki vrh,Savinjska,2016-03-31,9.0,
veliki vrh,Savinjska,2016-04-30,34.0,
veliki vrh,Savinjska,2016-05-31,20.0,
veliki vrh,Savinjska,2016-06-30,5.0,
veliki vrh,Savinjska,2016-07-31,64.0,
veliki vrh,Savinjska,2016-08-31,27.0,
veliki vrh,Savinjska,2016-09-30,148.0,
veliki vrh,Savinjska,2016-10-31,116.0,
veliki vrh,Savinjska,2016-11-30,80.0,
veliki vrh,Savinjska,2016-12-31,79.0,
veliki vrh,Savinjska,2017-01-31,224.0,
veliki vrh,Savinjska,2017-02-28,43.0,
veliki vrh,Savinjska,2017-03-31,50.0,
veliki vrh,Savinjska,2017-04-30,62.0,
veliki vrh,Savinjska,2017-05-31,61.0,
veliki vrh,Savinjska,2017-06-30,273.0,
veliki vrh,Savinjska,2017-07-31,76.0,
veliki vrh,Savinjska,2017-08-31,27.0,
veliki vrh,Savinjska,2017-09-30,6.0,
veliki vrh,Savinjska,2017-10-31,189.0,
veliki vrh,Savinjska,2017-11-30,73.0,
veliki vrh,Savinjska,2017-12-31,39.0,
veliki vrh,Savinjska,2018-01-31,22.0,
veliki vrh,Savinjska,2018-02-28,56.0,
veliki vrh,Savinjska,2018-03-31,33.0,
veliki vrh,Savinjska,2018-04-30,7.0,
veliki vrh,Savinjska,2018-05-31,68.0,
veliki vrh,Savinjska,2018-06-30,61.0,
veliki vrh,Savinjska,2018-07-31,18.0,
veliki vrh,Savinjska,2018-08-31,297.0,
veliki vrh,Savinjska,2018-09-30,77.0,
veliki vrh,Savinjska,2018-10-31,72.0,
veliki vrh,Savinjska,2018-11-30,37.0,
veliki vrh,Savinjska,2018-12-31,141.0,
veliki vrh,Savinjska,2019-01-31,93.0,
veliki vrh,Savinjska,2019-02-28,23.0,
veliki vrh,Savinjska,2019-03-31,16.0,
veliki vrh,Savinjska,2019-04-30,15.0,
veliki vrh,Savinjska,2019-05-31,11.0,
veliki vrh,Savinjska,2019-06-30,14.0,
veliki vrh,Savinjska,2019-07-31,23.0,
veliki vrh,Savinjska,2019-08-31,74.0,
veliki vrh,Savinjska,2019-09-30,22.0,
veliki vrh,Savinjska,2019-10-31,19.0,
veliki vrh,Savinjska,2019-11-30,11.0,
veliki vrh,Savinjska,2019-12-31,33.0,
veliki vrh,Savinjska,2020-01-31,41.0,
veliki vrh,Savinjska,2020-02-29,42.0,
veliki vrh,Savinjska,2020-03-31,13.0,
veliki vrh,Savinjska,2020-04-30,76.0,
veliki vrh,Savinjska,2020-05-31,33.0,
veliki vrh,Savinjska,2020-06-30,24.0,
veliki vrh,Savinjska,2020-07-31,62.0,
veliki vrh,Savinjska,2020-08-31,9.0,
veliki vrh,Savinjska,2020-09-30,50.0,
veliki vrh,Savinjska,2020-10-31,87.0,
veliki vrh,Savinjska,2020-11-30,25.0,
veliki vrh,Savinjska,2020-12-31,21.0,
veliki vrh,Savinjska,2021-01-31,4.0,
veliki vrh,Savinjska,2021-02-28,7.0,
veliki vrh,Savinjska,2021-03-31,4.0,
veliki vrh,Savinjska,2021-04-30,10.0,
veliki vrh,Savinjska,2021-05-31,31.0,
veliki vrh,Savinjska,2021-06-30,66.0,
veliki vrh,Savinjska,2021-07-31,26.0,
veliki vrh,Savinjska,2021-08-31,25.0,
veliki vrh,Savinjska,2021-09-30,41.0,
veliki vrh,Savinjska,2021-10-31,31.0,
veliki vrh,Savinjska,2021-11-30,68.0,
veliki vrh,Savinjska,2021-12-31,114.0,
veliki vrh,Savinjska,2022-01-31,34.0,
veliki vrh,Savinjska,2022-02-28,25.0,
veliki vrh,Savinjska,2022-03-31,35.0,
veliki vrh,Savinjska,2022-04-30,10.0,
veliki vrh,Savinjska,2022-05-31,11.0,
veliki vrh,Savinjska,2022-06-30,18.0,
veliki vrh,Savinjska,2022-07-31,8.0,
veliki vrh,Savinjska,2022-08-31,4.0,
veliki vrh,Savinjska,2022-09-30,5.0,
veliki vrh,Savinjska,2022-10-31,12.0,
veliki vrh,Savinjska,2022-11-30,10.0,
veliki vrh,Savinjska,2022-12-31,19.0,
veliki vrh,Savinjska,2023-01-31,11,
veliki vrh,Savinjska,2023-02-28,6,
veliki vrh,Savinjska,2023-03-31,21,
veliki vrh,Savinjska,2023-04-30,11,
veliki vrh,Savinjska,2023-05-31,12,
veliki vrh,Savinjska,2023-06-30,10,
veliki vrh,Savinjska,2023-07-31,14,
veliki vrh,Savinjska,2023-08-31,19,
veliki vrh,Savinjska,2023-09-30,30,
veliki vrh,Savinjska,2023-10-31,25,
veliki vrh,Savinjska,2023-11-30,119,
veliki vrh,Savinjska,2023-12-31,23,
vnajnarje,Osrednjeslovenska,1997-01-31,317.0,47.0
vnajnarje,Osrednjeslovenska,1997-02-28,516,39
vnajnarje,Osrednjeslovenska,1997-03-31,463,34
vnajnarje,Osrednjeslovenska,1997-04-30,397,21
vnajnarje,Osrednjeslovenska,1997-05-31,262,27.0
vnajnarje,Osrednjeslovenska,1997-06-30,453.0,19.0
vnajnarje,Osrednjeslovenska,1997-07-31,469.0,18.0
vnajnarje,Osrednjeslovenska,1997-08-31,284.0,14.0
vnajnarje,Osrednjeslovenska,1997-09-30,474.0,28.0
vnajnarje,Osrednjeslovenska,1997-10-31,602.0,20.0
vnajnarje,Osrednjeslovenska,1997-11-30,312.0,10.0
vnajnarje,Osrednjeslovenska,1997-12-31,313.0,7.0
vnajnarje,Osrednjeslovenska,1998-01-31,341.0,4.0
vnajnarje,Osrednjeslovenska,1998-02-28,890.0,6
vnajnarje,Osrednjeslovenska,1998-03-31,377.0,6
vnajnarje,Osrednjeslovenska,1998-04-30,442.0,3
vnajnarje,Osrednjeslovenska,1998-05-31,318.0,3.0
vnajnarje,Osrednjeslovenska,1998-06-30,89.0,13
vnajnarje,Osrednjeslovenska,1998-07-31,79.0,23
vnajnarje,Osrednjeslovenska,1998-08-31,119.0,8.0
vnajnarje,Osrednjeslovenska,1998-09-30,99.0,59.0
vnajnarje,Osrednjeslovenska,1998-10-31,237.0,52
vnajnarje,Osrednjeslovenska,1998-11-30,364.0,40
vnajnarje,Osrednjeslovenska,1998-12-31,279.0,50.0
vnajnarje,Osrednjeslovenska,1999-01-31,146.0,48.0
vnajnarje,Osrednjeslovenska,1999-02-28,93.0,45.0
vnajnarje,Osrednjeslovenska,1999-03-31,525.0,47.0
vnajnarje,Osrednjeslovenska,1999-04-30,413.0,41.0
vnajnarje,Osrednjeslovenska,1999-05-31,611.0,33.0
vnajnarje,Osrednjeslovenska,1999-06-30,33.0,18.0
vnajnarje,Osrednjeslovenska,1999-07-31,52.0,19.0
vnajnarje,Osrednjeslovenska,1999-08-31,127.0,14.0
vnajnarje,Osrednjeslovenska,1999-09-30,77.0,30.0
vnajnarje,Osrednjeslovenska,1999-10-31,483.0,58.0
vnajnarje,Osrednjeslovenska,1999-11-30,202.0,54.0
vnajnarje,Osrednjeslovenska,1999-12-31,208.0,43.0
vnajnarje,Osrednjeslovenska,2000-01-31,243.0,40.0
vnajnarje,Osrednjeslovenska,2000-02-29,91.0,32.0
vnajnarje,Osrednjeslovenska,2000-03-31,117.0,23.0
vnajnarje,Osrednjeslovenska,2000-04-30,214.0,40.0
vnajnarje,Osrednjeslovenska,2000-05-31,134.0,20.0
vnajnarje,Osrednjeslovenska,2000-06-30,131.0,17.0
vnajnarje,Osrednjeslovenska,2000-07-31,115.0,25.0
vnajnarje,Osrednjeslovenska,2000-08-31,29.0,33.0
vnajnarje,Osrednjeslovenska,2000-09-30,284.0,31.0
vnajnarje,Osrednjeslovenska,2000-10-31,62.0,40.0
vnajnarje,Osrednjeslovenska,2000-11-30,144.0,48.0
vnajnarje,Osrednjeslovenska,2000-12-31,130.0,37.0
vnajnarje,Osrednjeslovenska,2001-01-31,224.0,34.0
vnajnarje,Osrednjeslovenska,2001-02-28,115.0,28.0
vnajnarje,Osrednjeslovenska,2001-03-31,196.0,30.0
vnajnarje,Osrednjeslovenska,2001-04-30,276.0,34.0
vnajnarje,Osrednjeslovenska,2001-05-31,240.0,21.0
vnajnarje,Osrednjeslovenska,2001-06-30,102.0,33.0
vnajnarje,Osrednjeslovenska,2001-07-31,173.0,23.0
vnajnarje,Osrednjeslovenska,2001-08-31,30.0,16.0
vnajnarje,Osrednjeslovenska,2001-09-30,55.0,25.0
vnajnarje,Osrednjeslovenska,2001-10-31,374.0,37.0
vnajnarje,Osrednjeslovenska,2001-11-30,165.0,41.0
vnajnarje,Osrednjeslovenska,2001-12-31,148.0,41.0
vnajnarje,Osrednjeslovenska,2002-01-31,107.0,47
vnajnarje,Osrednjeslovenska,2002-02-28,99.0,41
vnajnarje,Osrednjeslovenska,2002-03-31,102.0,38
vnajnarje,Osrednjeslovenska,2002-04-30,195.0,32
vnajnarje,Osrednjeslovenska,2002-05-31,133.0,20
vnajnarje,Osrednjeslovenska,2002-06-30,248.0,30
vnajnarje,Osrednjeslovenska,2002-07-31,188.0,28
vnajnarje,Osrednjeslovenska,2002-08-31,38.0,24
vnajnarje,Osrednjeslovenska,2002-09-30,86.0,18
vnajnarje,Osrednjeslovenska,2002-10-31,71.0,42
vnajnarje,Osrednjeslovenska,2002-11-30,177.0,41
vnajnarje,Osrednjeslovenska,2002-12-31,101.0,42
vnajnarje,Osrednjeslovenska,2003-01-31,80.0,72
vnajnarje,Osrednjeslovenska,2003-02-28,130.0,27
vnajnarje,Osrednjeslovenska,2003-03-31,169.0,52
vnajnarje,Osrednjeslovenska,2003-04-30,187.0,32
vnajnarje,Osrednjeslovenska,2003-05-31,210.0,18
vnajnarje,Osrednjeslovenska,2003-06-30,149.0,33
vnajnarje,Osrednjeslovenska,2003-07-31,160.0,17
vnajnarje,Osrednjeslovenska,2003-08-31,23.0,22
vnajnarje,Osrednjeslovenska,2003-09-30,123.0,44
vnajnarje,Osrednjeslovenska,2003-10-31,232.0,35
vnajnarje,Osrednjeslovenska,2003-11-30,182.0,39
vnajnarje,Osrednjeslovenska,2003-12-31,128.0,40
vnajnarje,Osrednjeslovenska,2004-01-31,264.0,48.0
vnajnarje,Osrednjeslovenska,2004-02-29,64.0,54.0
vnajnarje,Osrednjeslovenska,2004-03-31,327.0,37.0
vnajnarje,Osrednjeslovenska,2004-04-30,185.0,22.0
vnajnarje,Osrednjeslovenska,2004-05-31,126.0,15.0
vnajnarje,Osrednjeslovenska,2004-06-30,62.0,14.0
vnajnarje,Osrednjeslovenska,2004-07-31,23.0,16.0
vnajnarje,Osrednjeslovenska,2004-08-31,36.0,23.0
vnajnarje,Osrednjeslovenska,2004-09-30,204.0,
vnajnarje,Osrednjeslovenska,2004-10-31,95.0,
vnajnarje,Osrednjeslovenska,2004-11-30,79.0,
vnajnarje,Osrednjeslovenska,2004-12-31,159.0,36.0
vnajnarje,Osrednjeslovenska,2005-01-31,130.0,42.0
vnajnarje,Osrednjeslovenska,2005-02-28,212.0,58.0
vnajnarje,Osrednjeslovenska,2005-03-31,120.0,24.0
vnajnarje,Osrednjeslovenska,2005-04-30,102.0,15.0
vnajnarje,Osrednjeslovenska,2005-05-31,20.0,16.0
vnajnarje,Osrednjeslovenska,2005-06-30,36.0,30.0
vnajnarje,Osrednjeslovenska,2005-07-31,104.0,13.0
