Postaja,Leto,Mesec,SO2
ljubljana b.,2005,Jan,15.0
maribor,2005,Jan,30.0
celje,2005,Jan,30.0
trbovlje,2005,Jan,27.0
hrastnik,2005,Jan,43.0
zagorje,2005,Jan,158.0
murska s.-rakican,2005,Jan,19.0
nova gorica,2005,Jan,13.0
sostanj,2005,Jan,37.0
topolsica,2005,Jan,41.0
veliki vrh,2005,Jan,135.0
zavodnje,2005,Jan,97.0
velenje,2005,Jan,27.0
graska gora,2005,Jan,54.0
pesje,2005,Jan,26.0
skale,2005,Jan,25.0
kovk,2005,Jan,193.0
dobovec,2005,Jan,332.0
kum,2005,Jan,72.0
ravenska vas,2005,Jan,470.0
vnajnarje,2005,Jan,22.0
eis celje,2005,Jan,14.0
eis krsko,2005,Jan,192.0
eis teb,2005,Jan,20.0
ljubljana b.,2005,Feb,33.0
maribor,2005,Feb,31.0
celje,2005,Feb,44.0
trbovlje,2005,Feb,80.0
hrastnik,2005,Feb,60.0
zagorje,2005,Feb,79.0
murska s.-rakican,2005,Feb,33.0
nova gorica,2005,Feb,18.0
sostanj,2005,Feb,37.0
topolsica,2005,Feb,26.0
veliki vrh,2005,Feb,95.0
zavodnje,2005,Feb,66.0
velenje,2005,Feb,15.0
graska gora,2005,Feb,52.0
pesje,2005,Feb,30.0
skale,2005,Feb,37.0
kovk,2005,Feb,200.0
dobovec,2005,Feb,169.0
kum,2005,Feb,57.0
ravenska vas,2005,Feb,422.0
vnajnarje,2005,Feb,57.0
eis celje,2005,Feb,28.0
eis krsko,2005,Feb,76.0
eis teb,2005,Feb,35.0
ljubljana b.,2005,Mar,31.0
maribor,2005,Mar,21.0
celje,2005,Mar,23.0
trbovlje,2005,Mar,75.0
hrastnik,2005,Mar,55.0
zagorje,2005,Mar,97.0
murska s.-rakican,2005,Mar,20.0
nova gorica,2005,Mar,18.0
sostanj,2005,Mar,85.0
topolsica,2005,Mar,29.0
veliki vrh,2005,Mar,60.0
zavodnje,2005,Mar,34.0
velenje,2005,Mar,16.0
graska gora,2005,Mar,43.0
pesje,2005,Mar,24.0
skale,2005,Mar,64.0
kovk,2005,Mar,192.0
dobovec,2005,Mar,157.0
kum,2005,Mar,97.0
ravenska vas,2005,Mar,364.0
vnajnarje,2005,Mar,38.0
eis celje,2005,Mar,16.0
eis krsko,2005,Mar,276.0
eis teb,2005,Mar,40.0
ljubljana b.,2005,Apr,11.0
maribor,2005,Apr,13.0
celje,2005,Apr,13.0
trbovlje,2005,Apr,56.0
hrastnik,2005,Apr,68.0
zagorje,2005,Apr,34.0
murska s.-rakican,2005,Apr,14.0
nova gorica,2005,Apr,18.0
sostanj,2005,Apr,76.0
topolsica,2005,Apr,11.0
veliki vrh,2005,Apr,78.0
zavodnje,2005,Apr,54.0
velenje,2005,Apr,9.0
graska gora,2005,Apr,29.0
pesje,2005,Apr,18.0
skale,2005,Apr,19.0
kovk,2005,Apr,133.0
dobovec,2005,Apr,43.0
kum,2005,Apr,6.0
ravenska vas,2005,Apr,247.0
vnajnarje,2005,Apr,31.0
eis celje,2005,Apr,2.0
eis krsko,2005,Apr,124.0
eis teb,2005,Apr,27.0
ljubljana b.,2005,Maj,4.0
maribor,2005,Maj,9.0
celje,2005,Maj,12.0
trbovlje,2005,Maj,25.0
hrastnik,2005,Maj,18.0
zagorje,2005,Maj,11.0
murska s.-rakican,2005,Maj,7.0
nova gorica,2005,Maj,22.0
sostanj,2005,Maj,53.0
topolsica,2005,Maj,13.0
veliki vrh,2005,Maj,35.0
zavodnje,2005,Maj,28.0
velenje,2005,Maj,7.0
graska gora,2005,Maj,22.0
pesje,2005,Maj,14.0
skale,2005,Maj,19.0
kovk,2005,Maj,9.0
dobovec,2005,Maj,6.0
kum,2005,Maj,2.0
ravenska vas,2005,Maj,45.0
vnajnarje,2005,Maj,6.0
eis celje,2005,Maj,2.0
eis krsko,2005,Maj,137.0
eis teb,2005,Maj,
ljubljana b.,2005,Jun,4.0
maribor,2005,Jun,8.0
celje,2005,Jun,13.0
trbovlje,2005,Jun,46.0
hrastnik,2005,Jun,47.0
zagorje,2005,Jun,26.0
murska s.-rakican,2005,Jun,5.0
nova gorica,2005,Jun,13.0
sostanj,2005,Jun,66.0
topolsica,2005,Jun,22.0
veliki vrh,2005,Jun,69.0
zavodnje,2005,Jun,31.0
velenje,2005,Jun,8.0
graska gora,2005,Jun,36.0
pesje,2005,Jun,10.0
skale,2005,Jun,19.0
kovk,2005,Jun,174.0
dobovec,2005,Jun,83.0
kum,2005,Jun,36.0
ravenska vas,2005,Jun,139.0
vnajnarje,2005,Jun,9.0
eis celje,2005,Jun,2.0
eis krsko,2005,Jun,83.0
eis teb,2005,Jun,13.0
ljubljana b.,2005,Jul,7.0
maribor,2005,Jul,14.0
celje,2005,Jul,9.0
trbovlje,2005,Jul,66.0
hrastnik,2005,Jul,35.0
zagorje,2005,Jul,42.0
murska s.-rakican,2005,Jul,8.0
nova gorica,2005,Jul,16.0
sostanj,2005,Jul,95.0
topolsica,2005,Jul,26.0
veliki vrh,2005,Jul,63.0
zavodnje,2005,Jul,67.0
velenje,2005,Jul,21.0
graska gora,2005,Jul,41.0
pesje,2005,Jul,21.0
skale,2005,Jul,51.0
kovk,2005,Jul,198.0
dobovec,2005,Jul,109.0
kum,2005,Jul,51.0
ravenska vas,2005,Jul,63.0
vnajnarje,2005,Jul,16.0
eis celje,2005,Jul,3.0
eis krsko,2005,Jul,49.0
eis teb,2005,Jul,
ljubljana b.,2005,Avg,6.0
maribor,2005,Avg,7.0
celje,2005,Avg,17.0
trbovlje,2005,Avg,33.0
hrastnik,2005,Avg,86.0
zagorje,2005,Avg,35.0
murska s.-rakican,2005,Avg,8.0
nova gorica,2005,Avg,9.0
sostanj,2005,Avg,48.0
topolsica,2005,Avg,19.0
veliki vrh,2005,Avg,95.0
zavodnje,2005,Avg,69.0
velenje,2005,Avg,6.0
graska gora,2005,Avg,41.0
pesje,2005,Avg,9.0
skale,2005,Avg,25.0
kovk,2005,Avg,198.0
dobovec,2005,Avg,240.0
kum,2005,Avg,94.0
ravenska vas,2005,Avg,43.0
vnajnarje,2005,Avg,25.0
eis celje,2005,Avg,4.0
eis krsko,2005,Avg,44.0
eis teb,2005,Avg,28.0
ljubljana b.,2005,Sep,7.0
maribor,2005,Sep,12.0
celje,2005,Sep,19.0
trbovlje,2005,Sep,129.0
hrastnik,2005,Sep,43.0
zagorje,2005,Sep,56.0
murska s.-rakican,2005,Sep,4.0
nova gorica,2005,Sep,9.0
sostanj,2005,Sep,111.0
topolsica,2005,Sep,28.0
veliki vrh,2005,Sep,184.0
zavodnje,2005,Sep,59.0
velenje,2005,Sep,8.0
graska gora,2005,Sep,55.0
pesje,2005,Sep,19.0
skale,2005,Sep,33.0
kovk,2005,Sep,226.0
dobovec,2005,Sep,166.0
kum,2005,Sep,18.0
ravenska vas,2005,Sep,57.0
vnajnarje,2005,Sep,34.0
eis celje,2005,Sep,6.0
eis krsko,2005,Sep,67.0
eis teb,2005,Sep,
ljubljana b.,2005,Okt,7.0
maribor,2005,Okt,29.0
celje,2005,Okt,16.0
trbovlje,2005,Okt,95.0
hrastnik,2005,Okt,49.0
zagorje,2005,Okt,38.0
murska s.-rakican,2005,Okt,9.0
nova gorica,2005,Okt,14.0
sostanj,2005,Okt,58.0
topolsica,2005,Okt,19.0
veliki vrh,2005,Okt,78.0
zavodnje,2005,Okt,29.0
velenje,2005,Okt,9.0
graska gora,2005,Okt,23.0
pesje,2005,Okt,11.0
skale,2005,Okt,25.0
kovk,2005,Okt,192.0
dobovec,2005,Okt,135.0
kum,2005,Okt,21.0
ravenska vas,2005,Okt,71.0
vnajnarje,2005,Okt,23.0
eis celje,2005,Okt,
eis krsko,2005,Okt,113.0
eis teb,2005,Okt,
ljubljana b.,2005,Nov,10.0
maribor,2005,Nov,21.0
celje,2005,Nov,26.0
trbovlje,2005,Nov,70.0
hrastnik,2005,Nov,20.0
zagorje,2005,Nov,14.0
murska s.-rakican,2005,Nov,13.0
nova gorica,2005,Nov,11.0
sostanj,2005,Nov,61.0
topolsica,2005,Nov,20.0
veliki vrh,2005,Nov,143.0
zavodnje,2005,Nov,48.0
velenje,2005,Nov,9.0
graska gora,2005,Nov,21.0
pesje,2005,Nov,10.0
skale,2005,Nov,10.0
kovk,2005,Nov,37.0
dobovec,2005,Nov,35.0
kum,2005,Nov,3.0
ravenska vas,2005,Nov,28.0
vnajnarje,2005,Nov,15.0
eis celje,2005,Nov,
eis krsko,2005,Nov,36.0
eis teb,2005,Nov,
ljubljana b.,2005,Dec,13.0
maribor,2005,Dec,15.0
celje,2005,Dec,33.0
trbovlje,2005,Dec,53.0
hrastnik,2005,Dec,23.0
zagorje,2005,Dec,13.0
murska s.-rakican,2005,Dec,12.0
nova gorica,2005,Dec,14.0
sostanj,2005,Dec,29.0
topolsica,2005,Dec,31.0
veliki vrh,2005,Dec,134.0
zavodnje,2005,Dec,221.0
velenje,2005,Dec,8.0
graska gora,2005,Dec,59.0
pesje,2005,Dec,11.0
skale,2005,Dec,33.0
kovk,2005,Dec,25.0
dobovec,2005,Dec,7.0
kum,2005,Dec,3.0
ravenska vas,2005,Dec,47.0
vnajnarje,2005,Dec,15.0
eis celje,2005,Dec,12.0
eis krsko,2005,Dec,148.0
eis teb,2005,Dec,
ljubljana b.,2006,Jan,41.0
maribor,2006,Jan,24.0
celje,2006,Jan,35.0
trbovlje,2006,Jan,39.0
hrastnik,2006,Jan,44.0
zagorje,2006,Jan,39.0
murska s.-rakican,2006,Jan,20.0
nova gorica,2006,Jan,18.0
oms lj. (vnajnarje),2006,Jan,42.0
eis celje,2006,Jan,13.0
eis krsko,2006,Jan,43.0
sostanj,2006,Jan,26.0
topolsica,2006,Jan,28.0
veliki vrh,2006,Jan,71.0
zavodnje,2006,Jan,56.0
velenje,2006,Jan,24.0
graska gora,2006,Jan,47.0
pesje,2006,Jan,32.0
skale,2006,Jan,24.0
kovk,2006,Jan,38.0
dobovec,2006,Jan,42.0
kum,2006,Jan,0.0
ravenska vas,2006,Jan,69.0
eis teb (sv.mohor),2006,Jan,90.0
ljubljana b.,2006,Feb,11.0
maribor,2006,Feb,16.0
celje,2006,Feb,26.0
trbovlje,2006,Feb,17.0
hrastnik,2006,Feb,18.0
zagorje,2006,Feb,47.0
murska s.-rakican,2006,Feb,16.0
nova gorica,2006,Feb,18.0
oms lj. (vnajnarje),2006,Feb,26.0
eis celje,2006,Feb,12.0
eis krsko,2006,Feb,280.0
sostanj,2006,Feb,45.0
topolsica,2006,Feb,22.0
veliki vrh,2006,Feb,106.0
zavodnje,2006,Feb,85.0
velenje,2006,Feb,18.0
graska gora,2006,Feb,25.0
pesje,2006,Feb,22.0
skale,2006,Feb,11.0
kovk,2006,Feb,19.0
dobovec,2006,Feb,14.0
kum,2006,Feb,15.0
ravenska vas,2006,Feb,120.0
eis teb (sv.mohor),2006,Feb,18.0
ljubljana b.,2006,Mar,12.0
maribor,2006,Mar,12.0
celje,2006,Mar,14.0
trbovlje,2006,Mar,18.0
hrastnik,2006,Mar,24.0
zagorje,2006,Mar,30.0
murska s.-rakican,2006,Mar,13.0
nova gorica,2006,Mar,16.0
oms lj. (vnajnarje),2006,Mar,9.0
eis celje,2006,Mar,12.0
eis krsko,2006,Mar,74.0
sostanj,2006,Mar,42.0
topolsica,2006,Mar,17.0
veliki vrh,2006,Mar,59.0
zavodnje,2006,Mar,77.0
velenje,2006,Mar,13.0
graska gora,2006,Mar,30.0
pesje,2006,Mar,12.0
skale,2006,Mar,20.0
kovk,2006,Mar,69.0
dobovec,2006,Mar,9.0
kum,2006,Mar,13.0
ravenska vas,2006,Mar,23.0
eis teb (sv.mohor),2006,Mar,44.0
ljubljana b.,2006,Apr,5.0
maribor,2006,Apr,9.0
celje,2006,Apr,8.0
trbovlje,2006,Apr,29.0
hrastnik,2006,Apr,14.0
zagorje,2006,Apr,14.0
murska s.-rakican,2006,Apr,9.0
nova gorica,2006,Apr,18.0
oms lj. (vnajnarje),2006,Apr,6.0
eis celje,2006,Apr,1.0
eis krsko,2006,Apr,194.0
sostanj,2006,Apr,27.0
topolsica,2006,Apr,8.0
veliki vrh,2006,Apr,14.0
zavodnje,2006,Apr,14.0
velenje,2006,Apr,12.0
graska gora,2006,Apr,13.0
pesje,2006,Apr,5.0
skale,2006,Apr,11.0
kovk,2006,Apr,21.0
dobovec,2006,Apr,13.0
kum,2006,Apr,5.0
ravenska vas,2006,Apr,21.0
eis teb (sv.mohor),2006,Apr,19.0
ljubljana b.,2006,Maj,5.0
maribor,2006,Maj,9.0
celje,2006,Maj,11.0
trbovlje,2006,Maj,20.0
hrastnik,2006,Maj,9.0
zagorje,2006,Maj,8.0
murska s.-rakican,2006,Maj,9.0
nova gorica,2006,Maj,12.0
oms lj. (vnajnarje),2006,Maj,6.0
eis celje,2006,Maj,1.0
eis krsko,2006,Maj,120.0
sostanj,2006,Maj,50.0
topolsica,2006,Maj,12.0
veliki vrh,2006,Maj,43.0
zavodnje,2006,Maj,10.0
velenje,2006,Maj,8.0
graska gora,2006,Maj,14.0
pesje,2006,Maj,5.0
skale,2006,Maj,13.0
kovk,2006,Maj,25.0
dobovec,2006,Maj,26.0
kum,2006,Maj,9.0
ravenska vas,2006,Maj,30.0
eis teb (sv.mohor),2006,Maj,10.0
ljubljana b.,2006,Jun,7.0
maribor,2006,Jun,11.0
celje,2006,Jun,9.0
trbovlje,2006,Jun,34.0
hrastnik,2006,Jun,10.0
zagorje,2006,Jun,29.0
murska s.-rakican,2006,Jun,7.0
nova gorica,2006,Jun,24.0
oms lj. (vnajnarje),2006,Jun,10.0
eis celje,2006,Jun,1.0
eis krsko,2006,Jun,110.0
sostanj,2006,Jun,46.0
topolsica,2006,Jun,14.0
veliki vrh,2006,Jun,72.0
zavodnje,2006,Jun,36.0
velenje,2006,Jun,9.0
graska gora,2006,Jun,30.0
pesje,2006,Jun,7.0
skale,2006,Jun,9.0
kovk,2006,Jun,88.0
dobovec,2006,Jun,196.0
kum,2006,Jun,10.0
ravenska vas,2006,Jun,39.0
